day,microcosm,species,species.number,weight.1,weight.2,weight.3 ,weight.4,weight.5,count
33,5,loxocephallus,1,0.3124,3.9896,0.2675,1,1,78
33,5,tetrahymena,2,0.3124,3.9896,0.2675,1,1,28
33,6,paramecium,1,0.3159,1.6815,0.3565,1,1,34
33,6,tetrahymena,2,0.3159,1,1,1,1,22
33,7,colpidium,1,0.3246,3.2283,0.329,1.4846,0.3149,14
33,7,loxocephallus,2,0.3246,3.2283,0.329,1.4846,0.3149,17
33,8,colpidium,1,,,,,,
33,8,paramecium,2,,,,,,
33,9,colpidium,1,0.2507,3.3948,0.3107,1,1,67
33,9,tetrahymena,2,0.2507,1,1,1,1,7
33,10,loxocephallus,1,0.2775,0.3755,0.2394,2.1136,0.3084,131
33,10,paramecium,2,0.2775,0.3755,0.2394,1,1,13
33,11,loxocephallus,1,0.2598,0.8219,0.3244,3.3024,0.2978,50
33,11,tetrahymena,2,0.2598,0.8219,0.3244,1,1,50
33,12,paramecium,1,0.2503,0.7518,0.2724,1,1,33
33,12,tetrahymena,2,0.2503,1,1,1,1,13
33,13,colpidium,1,0.3381,4.3816,0.3062,1,1,56
33,13,loxocephallus,2,0.3381,4.3816,0.3062,1,1,81
33,14,colpidium,1,,,,,,
33,14,paramecium,2,,,,,,
33,15,colpidium,1,0.3487,4.031,0.3277,1,1,80
33,15,tetrahymena,2,0.3487,1,1,1,1,11
33,16,loxocephallus,1,0.2263,0.5888,0.2506,2.6067,0.3105,38
33,16,paramecium,2,0.2263,0.5888,0.2506,1,1,14
33,17,loxocephallus,1,0.3562,4.1446,2.7,1,1,139
33,17,tetrahymena,2,0.3562,4.1446,2.7,1,1,29
33,18,paramecium,1,0.3241,1.1701,0.2789,1,1,21
33,18,tetrahymena,2,0.3241,1,1,1,1,14
33,19,colpidium,1,0.3284,3.5158,0.2597,1,1,37
33,19,loxocephallus,2,0.3284,3.5158,0.2597,1,1,71
33,20,colpidium,1,,,,,,
33,20,paramecium,2,,,,,,
33,21,colpidium,1,0.3005,3.13,0.3489,1,1,57
33,21,tetrahymena,2,0.3005,1,1,1,1,12
33,22,loxocephallus,1,0.2894,1.7648,0.3291,2.6803,0.2985,10
33,22,paramecium,2,0.2894,1.7648,0.3291,1,1,19
33,23,loxocephallus,1,0.2975,3.8718,0.3255,1.7707,0.2769,17
33,23,tetrahymena,2,0.2975,3.8718,0.3255,1,1,68
33,24,paramecium,1,0.2755,0.7588,0.2801,1,1,36
33,24,tetrahymena,2,0.2755,1,1,1,1,10
33,25,colpidium,1,0.3314,3.4786,0.2777,1,1,39
33,25,loxocephallus,2,0.3314,3.4786,0.2777,2.091,0.3461,20
33,26,colpidium,1,,,,,,
33,26,paramecium,2,,,,,,
33,27,colpidium,1,0.2738,4.1734,0.3514,1,1,74
33,27,tetrahymena,2,0.2738,1,1,1,1,10
33,28,loxocephallus,1,0.2942,0.864,0.3728,2.9201,0.2919,44
33,28,paramecium,2,0.2942,0.864,0.3728,1,1,37
33,29,loxocephallus,1,0.2619,3.4643,0.2878,1,1,61
33,29,tetrahymena,2,0.2619,3.4643,0.2878,1,1,23
33,30,paramecium,1,0.2812,0.7693,0.3104,1,1,25
33,30,tetrahymena,2,0.2812,1,1,1,1,11
33,31,colpidium,1,0.3418,2.8861,0.2505,0.9651,0.2956,16
33,31,loxocephallus,2,0.3418,2.8861,0.2505,0.9651,0.2956,29
33,32,colpidium,1,,,,,,
33,32,paramecium,2,,,,,,
33,33,colpidium,1,0.2925,3.8415,0.3036,1,1,38
33,33,tetrahymena,2,0.2925,1,1,1,1,17
33,34,loxocephallus,1,0.3771,0.8773,0.3318,2.4102,0.3395,68
33,34,paramecium,2,0.3771,0.8773,0.3318,1,1,73
33,35,loxocephallus,1,0.2952,3.879,0.2924,1,1,73
33,35,tetrahymena,2,0.2952,3.879,0.2924,1,1,28
33,36,paramecium,1,0.2949,1.5243,0.3258,1,1,26
33,36,tetrahymena,2,0.2949,1,1,1,1,8
33,37,colpidium,1,0.3281,2.5198,0.2688,1,1,48
33,37,loxocephallus,2,0.3281,2.5198,0.2688,1,1,107
33,38,colpidium,1,,,,,,
33,38,paramecium,2,,,,,,
33,39,colpidium,1,0.2641,3.6294,0.3282,1,1,64
33,39,tetrahymena,2,0.2641,1,1,1,1,18
33,40,loxocephallus,1,0.3308,1.1082,0.32,2.1675,0.3355,106
33,40,paramecium,2,0.3308,1.1082,0.32,1,1,43
33,41,loxocephallus,1,0.2583,4.0786,0.3477,1,1,26
33,41,tetrahymena,2,0.2583,4.0786,0.3477,1,1,24
33,42,paramecium,1,0.2989,1.7622,0.294,1,1,26
33,42,tetrahymena,2,0.2989,1,1,1,1,18
33,43,colpidium,1,0.3787,1.0324,0.3288,1,1,50
33,43,loxocephallus,2,0.3787,1.0324,0.3288,2.2258,0.3395,98
33,44,colpidium,1,,,,,,
33,44,paramecium,2,,,,,,
33,45,colpidium,1,0.3564,2.292,0.2289,1,1,85
33,45,tetrahymena,2,0.3564,1,1,1,1,22
33,46,loxocephallus,1,0.3111,0.8763,0.2715,1,1,51
33,46,paramecium,2,0.3111,0.8763,0.2715,1,1,41
33,47,loxocephallus,1,0.3152,4.3865,0.2201,1,1,15
33,47,tetrahymena,2,0.3152,4.3865,0.2201,1,1,18
33,48,paramecium,1,0.2515,0.7419,0.2283,1,1,12
33,48,tetrahymena,2,0.2515,1,1,1,1,13
33,49,colpidium,1,0.2986,0.9831,0.332,1,1,37
33,49,loxocephallus,2,0.2986,0.9831,0.332,3.5029,0.2994,41
33,50,colpidium,1,,,,,,
33,50,paramecium,2,,,,,,
33,51,colpidium,1,0.2824,4.9371,0.3907,1,1,75
33,51,tetrahymena,2,0.2824,1,1,1,1,8
33,52,loxocephallus,1,0.1945,1,1,1,1,14
33,52,paramecium,2,0.1945,0.8418,0.3401,1,1,43
33,53,loxocephallus,1,0.2549,4.3035,0.2336,1,1,22
33,53,tetrahymena,2,0.2549,4.3035,0.2336,1,1,25
33,54,paramecium,1,0.3618,4.1067,0.2609,1,1,27
33,54,tetrahymena,2,0.3618,1,1,1,1,13
35,1,colpidium,1,0.2812,3.569,0.3083,1,1,63
35,1,loxocephallus,2,0.2812,3.569,0.3083,1,1,56
35,2,colpidium,1,,,,,,
35,2,paramecium,2,,,,,,
35,3,colpidium,1,0.3324,3.1803,0.2789,1,1,92
35,3,tetrahymena,2,0.3324,3.1803,0.2789,1,1,3
35,4,loxocephallus,1,0.3253,0.996,0.2832,2.6084,0.2576,45
35,4,paramecium,2,0.3253,0.996,0.2832,1,1,30
35,5,loxocephallus,1,0.2322,3.7661,0.2069,1,1,51
35,5,tetrahymena,2,0.2322,3.7661,0.2069,1,1,22
35,6,paramecium,1,0.3062,1.5267,0.2929,1,1,19
35,6,tetrahymena,2,0.3062,1,1,1,1,15
35,7,colpidium,1,0.3122,3.5343,0.288,1,1,78
35,7,loxocephallus,2,0.3122,3.5343,0.288,1,1,50
35,8,colpidium,1,,,,,,
35,8,paramecium,2,,,,,,
35,9,colpidium,1,0.304,4.4579,0.2762,1,1,58
35,9,tetrahymena,2,0.304,1,1,1,1,8
35,10,loxocephallus,1,0.277,0.5079,0.3293,2.6096,0.3413,130
35,10,paramecium,2,0.277,0.5079,0.3293,1,1,27
35,11,loxocephallus,1,0.284,1.8455,0.3171,2.9493,0.3407,37
35,11,tetrahymena,2,0.284,1.8455,0.3171,1,1,28
35,12,paramecium,1,0.2976,0.8121,0.3089,1,1,37
35,12,tetrahymena,2,0.2976,1,1,1,1,5
35,13,colpidium,1,0.3216,3.2719,0.3556,1.3204,0.321,21
35,13,loxocephallus,2,0.3216,3.2719,0.3556,1.3204,0.321,22
35,14,colpidium,1,,,,,,
35,14,paramecium,2,,,,,,
35,15,colpidium,1,0.3189,3.3343,0.3329,1,1,78
35,15,tetrahymena,2,0.3189,1,1,1,1,11
35,16,loxocephallus,1,0.3831,1.2955,0.3124,1.6762,0.2791,35
35,16,paramecium,2,0.3831,1.2955,0.3124,1,1,21
35,17,loxocephallus,1,0.2924,3.6494,0.3594,2.4111,0.339,24
35,17,tetrahymena,2,0.2924,3.6494,0.3594,1,1,53
35,18,paramecium,1,0.252,0.6975,0.3032,1,1,26
35,18,tetrahymena,2,0.252,1,1,1,1,11
35,19,colpidium,1,0.3237,2.0213,0.2824,1,1,55
35,19,loxocephallus,2,0.3237,2.0213,0.2824,0.8348,0.3221,45
35,20,colpidium,1,,,,,,
35,20,paramecium,2,,,,,,
35,21,colpidium,1,0.2934,3.4473,0.3157,1,1,76
35,21,tetrahymena,2,0.2934,1,1,1,1,6
35,22,loxocephallus,1,0.301,0.8488,0.3497,2.4834,0.3247,28
35,22,paramecium,2,0.301,0.8488,0.3497,1,1,45
35,23,loxocephallus,1,0.2325,2.5201,0.3589,2.5231,0.3248,22
35,23,tetrahymena,2,0.2325,2.5201,0.3589,1,1,34
35,24,paramecium,1,0.2496,1.3506,0.3304,1,1,28
35,24,tetrahymena,2,0.2496,1,1,1,1,8
35,25,colpidium,1,0.3336,3.6659,0.3088,1.5342,0.2881,5
35,25,loxocephallus,2,0.3336,3.6659,0.3088,1.5342,0.2881,22
35,26,colpidium,1,,,,,,
35,26,paramecium,2,,,,,,
35,27,colpidium,1,0.2544,3.3412,0.2958,0.887,0.2955,14
35,27,tetrahymena,2,0.2544,1,1,1,1,3
35,28,loxocephallus,1,0.2614,1.1128,0.3236,2.7342,0.2935,34
35,28,paramecium,2,0.2614,1.1128,0.3236,1,1,16
35,29,loxocephallus,1,0.314,3.9756,0.3608,0.8875,0.3335,28
35,29,tetrahymena,2,0.314,3.9756,0.3608,1,1,26
35,30,paramecium,1,0.2922,0.8269,0.2972,1,1,21
35,30,tetrahymena,2,0.2922,1,1,1,1,4
35,31,colpidium,1,0.3567,3.8265,0.3184,1.01,0.3126,21
35,31,loxocephallus,2,0.3567,3.8265,0.3184,1.01,0.3126,47
35,32,colpidium,1,,,,,,
35,32,paramecium,2,,,,,,
35,33,colpidium,1,0.2791,4.0008,0.3725,1,1,41
35,33,tetrahymena,2,0.2791,1,1,1,1,26
35,34,loxocephallus,1,0.2769,0.9078,0.3002,2.7007,0.3246,24
35,34,paramecium,2,0.2769,0.9078,0.3002,1,1,26
35,35,loxocephallus,1,0.29,3.8585,0.3184,1,1,65
35,35,tetrahymena,2,0.29,3.8585,0.3184,1,1,17
35,36,paramecium,1,0.2936,0.5741,0.2492,1,1,38
35,36,tetrahymena,2,0.2936,1,1,1,1,11
35,37,colpidium,1,0.255,4.1704,0.3438,1,1,30
35,37,loxocephallus,2,0.255,4.1704,0.3438,0.7326,0.3097,25
35,38,colpidium,1,,,,,,
35,38,paramecium,2,,,,,,
35,39,colpidium,1,0.2452,4.1768,0.2743,1,1,43
35,39,tetrahymena,2,0.2452,1,1,1,1,5
35,40,loxocephallus,1,0.2441,0.8283,0.3095,3.7086,0.3045,57
35,40,paramecium,2,0.2441,0.8283,0.3095,1,1,42
35,41,loxocephallus,1,0.2708,3.267,0.354,1,1,42
35,41,tetrahymena,2,0.2708,3.267,0.354,1,1,34
35,42,paramecium,1,0.2981,1.6908,0.3299,1,1,33
35,42,tetrahymena,2,0.2981,1,1,1,1,16
35,43,colpidium,1,0.3201,3.5091,0.3193,1,1,24
35,43,loxocephallus,2,0.3201,3.5091,0.3193,2.5325,0.2897,20
35,44,colpidium,1,,,,,,
35,44,paramecium,2,,,,,,
35,45,colpidium,1,0.2713,3.6886,0.2676,1,1,50
35,45,tetrahymena,2,0.2713,1,1,1,1,15
35,46,loxocephallus,1,0.322,1.2511,0.3041,1,1,50
35,46,paramecium,2,0.322,1.2511,0.3041,1,1,24
35,47,loxocephallus,1,0.2623,3.1435,0.3252,1,1,47
35,47,tetrahymena,2,0.2623,3.1435,0.3252,1,1,26
35,48,paramecium,1,0.3514,0.9064,0.3421,1,1,45
35,48,tetrahymena,2,0.3514,1,1,1,1,13
35,49,colpidium,1,0.3592,1.7694,0.3141,1,1,28
35,49,loxocephallus,2,0.3592,1.7694,0.3141,3.2036,0.314,49
35,50,colpidium,1,,,,,,
35,50,paramecium,2,,,,,,
35,51,colpidium,1,0.3151,5.0971,0.3727,1.6217,0.3139,15
35,51,tetrahymena,2,0.3151,1,1,1,1,10
35,52,loxocephallus,1,0.3673,1,1,1,1,39
35,52,paramecium,2,0.3673,1.179,0.3105,1,1,34
35,53,loxocephallus,1,0.2673,4.6139,0.3378,1,1,30
35,53,tetrahymena,2,0.2673,4.6139,0.3378,1,1,36
35,54,paramecium,1,0.3531,1.5436,0.2903,1,1,33
35,54,tetrahymena,2,0.3531,1,1,1,1,15
37,1,colpidium,1,0.2825,3.9753,0.3321,1,1,59
37,1,loxocephallus,2,0.2825,3.9753,0.3321,1,1,66
37,2,colpidium,1,,,,,,
37,2,paramecium,2,,,,,,
37,3,colpidium,1,0.3269,3.2661,0.343,1,1,103
37,3,tetrahymena,2,0.3269,1,1,1,1,15
37,4,loxocephallus,1,0.2953,1.8515,0.3035,2.566,0.3326,28
37,4,paramecium,2,0.2953,1.8515,0.3035,1,1,10
37,5,loxocephallus,1,0.3153,4.0939,0.3116,1,1,107
37,5,tetrahymena,2,0.3153,4.0939,0.3116,1,1,47
37,6,paramecium,1,0.2591,0.9393,0.2978,1,1,29
37,6,tetrahymena,2,0.3095,1,1,1,1,13
37,7,colpidium,1,0.2893,3.443,0.341,1,1,71
37,7,loxocephallus,2,0.2893,3.443,0.341,1,1,59
37,8,colpidium,1,,,,,,
37,8,paramecium,2,,,,,,
37,9,colpidium,1,0.3206,3.8644,0.3504,1,1,94
37,9,tetrahymena,2,0.3206,3.8644,0.3504,1,1,12
37,10,loxocephallus,1,0.2428,0.7684,0.3427,3.4416,0.3125,53
37,10,paramecium,2,0.2428,0.7684,0.3427,1,1,12
37,11,loxocephallus,1,0.2832,1.1111,0.3213,2.0517,0.356,65
37,11,tetrahymena,2,0.2832,1.1111,0.3213,1,1,37
37,12,paramecium,1,0.3062,0.9135,0.3345,1,1,26
37,12,tetrahymena,2,0.3062,1,1,1,1,6
37,13,colpidium,1,0.3042,3.8498,0.3183,1,1,48
37,13,loxocephallus,2,0.3042,3.8498,0.3183,1,1,81
37,14,colpidium,1,,,,,,
37,14,paramecium,2,,,,,,
37,15,colpidium,1,0.2724,4.1937,0.3295,1,1,58
37,15,tetrahymena,2,0.2724,1,1,1,1,10
37,16,loxocephallus,1,0.294,0.8636,0.3444,1.6415,0.3044,54
37,16,paramecium,2,0.294,0.8636,0.3444,1,1,27
37,17,loxocephallus,1,0.2256,3.9472,0.2648,1,1,71
37,17,tetrahymena,2,0.2256,3.9472,0.2648,1,1,29
37,18,paramecium,1,0.3074,1.3778,0.3043,1,1,12
37,18,tetrahymena,2,0.3074,1,1,1,1,15
37,19,colpidium,1,0.2991,0.9741,0.3093,1,1,23
37,19,loxocephallus,2,0.2991,0.9741,0.3093,2.8119,0.2997,26
37,20,colpidium,1,,,,,,
37,20,paramecium,2,,,,,,
37,21,colpidium,1,0.2793,4.1711,0.3159,1,1,50
37,21,tetrahymena,2,0.3058,1,1,1,1,9
37,22,loxocephallus,1,0.2911,3.1945,0.3082,1,1,41
37,22,paramecium,2,0.2951,0.7178,0.3059,1,1,33
37,23,loxocephallus,1,0.3315,3.4309,0.3025,1,1,94
37,23,tetrahymena,2,0.3315,3.4309,0.3025,1,1,20
37,24,paramecium,1,0.2543,0.8386,0.3168,1,1,42
37,24,tetrahymena,2,0.2543,1,1,1,1,9
37,25,colpidium,1,0.2818,3.4982,0.2827,1,1,36
37,25,loxocephallus,2,0.2818,3.4982,0.2827,0.9425,0.2989,30
37,26,colpidium,1,,,,,,
37,26,paramecium,2,,,,,,
37,27,colpidium,1,0.2802,3.8369,0.3018,1,1,42
37,27,tetrahymena,2,0.2802,1,1,1,1,6
37,28,loxocephallus,1,0.226,0.6018,0.3318,2.8608,0.2802,42
37,28,paramecium,2,0.226,0.6018,0.3318,1,1,42
37,29,loxocephallus,1,0.2507,3.5185,0.3015,1,1,56
37,29,tetrahymena,2,0.2507,3.5185,0.3015,1,1,26
37,30,paramecium,1,0.2281,1.5385,0.3356,1,1,21
37,30,tetrahymena,2,0.2281,1,1,1,1,13
37,31,colpidium,1,0.2773,3.766,0.3524,1.3769,0.2905,19
37,31,loxocephallus,2,0.2773,3.766,0.3524,1.3769,0.2905,17
37,32,colpidium,1,,,,,,
37,32,paramecium,2,,,,,,
37,33,colpidium,1,0.2501,3.1631,0.3318,1,1,55
37,33,tetrahymena,2,0.2501,1,1,1,1,14
37,34,loxocephallus,1,0.3015,0.941,0.2806,2.8471,0.3071,19
37,34,paramecium,2,0.3015,0.941,0.2806,1,1,16
37,35,loxocephallus,1,0.3099,3.3531,0.2829,1,1,55
37,35,tetrahymena,2,0.3099,3.3531,0.2829,1,1,35
37,36,paramecium,1,0.2614,0.7284,0.3031,1,1,26
37,36,tetrahymena,2,0.2614,1,1,1,1,14
37,37,colpidium,1,0.3132,3.5782,0.3229,1,1,41
37,37,loxocephallus,2,0.3132,3.5782,0.3229,1,1,77
37,38,colpidium,1,,,,,,
37,38,paramecium,2,,,,,,
37,39,colpidium,1,0.2918,4.2063,0.2989,1,1,84
37,39,tetrahymena,2,0.2918,1,1,1,1,10
37,40,loxocephallus,1,0.32,2.0859,0.2999,2.8787,0.3064,43
37,40,paramecium,2,0.32,2.0859,0.2999,1,1,17
37,41,loxocephallus,1,0.3276,3.7106,0.2971,1,1,27
37,41,tetrahymena,2,0.3276,3.7106,0.2971,1,1,30
37,42,paramecium,1,0.3257,1.0387,0.3191,1,1,51
37,42,tetrahymena,2,0.3257,1,1,1,1,9
37,43,colpidium,1,0.3149,3.9315,0.3072,1,1,21
37,43,loxocephallus,2,0.3149,3.9315,0.3072,2.7481,0.3313,18
37,44,colpidium,1,,,,,,
37,44,paramecium,2,,,,,,
37,45,colpidium,1,0.3048,3.525,0.2698,1,1,51
37,45,tetrahymena,2,0.3048,1,1,1,1,6
37,46,loxocephallus,1,0.3249,1.6794,0.3423,1,1,46
37,46,paramecium,2,0.3249,1.6794,0.3423,1,1,26
37,47,loxocephallus,1,0.284,4.0408,0.371,1,1,32
37,47,tetrahymena,2,0.284,4.0408,0.371,1,1,17
37,48,paramecium,1,0.2866,1.74,0.2862,1,1,7
37,48,tetrahymena,2,0.2866,1,1,1,1,16
37,49,colpidium,1,0.3028,0.8837,0.3756,1,1,28
37,49,loxocephallus,2,0.3028,0.8837,0.3756,3.4526,0.2834,64
37,50,colpidium,1,,,,,,
37,50,paramecium,2,,,,,,
37,51,colpidium,1,0.3126,4.3801,0.3179,1,1,79
37,51,tetrahymena,2,0.3126,1,1,1,1,4
37,52,loxocephallus,1,0.2807,1,1,1,1,29
37,52,paramecium,2,0.2807,1.1291,0.2462,1,1,29
37,53,loxocephallus,1,0.2656,4.4642,0.303,1,1,49
37,53,tetrahymena,2,0.2656,4.4642,0.303,1,1,44
37,54,paramecium,1,0.3101,1.7865,0.3525,1,1,30
37,54,tetrahymena,2,0.3101,1,1,1,1,10
39,1,colpidium,1,0.2901,2.7324,0.3184,1.6052,0.3238,11
39,1,loxocephallus,2,0.2901,2.7324,0.3184,1.6052,0.3238,19
39,2,colpidium,1,,,,,,
39,2,paramecium,2,,,,,,
39,3,colpidium,1,0.1992,3.3983,0.3053,1,1,58
39,3,tetrahymena,2,0.1992,1,1,1,1,10
39,4,loxocephallus,1,0.3343,0.95,0.3462,2.5353,0.3468,62
39,4,paramecium,2,0.3343,0.95,0.3462,1,1,33
39,5,loxocephallus,1,0.2201,3.711,0.3013,1,1,70
39,5,tetrahymena,2,0.2201,3.711,0.3013,1,1,30
39,6,paramecium,1,0.3442,1.4042,0.328,1,1,39
39,6,tetrahymena,2,0.3442,1,1,1,1,3
39,7,colpidium,1,0.2386,2.7155,0.3208,1,1,67
39,7,loxocephallus,2,0.2386,2.7155,0.3208,1,1,48
39,8,colpidium,1,,,,,,
39,8,paramecium,2,,,,,,
39,9,colpidium,1,0.2564,3.7522,0.3256,1,1,79
39,9,tetrahymena,2,0.2564,1,1,1,1,8
39,10,loxocephallus,1,0.3147,0.5697,0.3579,2.775,0.3113,94
39,10,paramecium,2,0.3147,0.5697,0.3579,1,1,31
39,11,loxocephallus,1,0.288,2.2776,0.2842,2.469,0.3185,36
39,11,tetrahymena,2,0.288,2.2776,0.2842,2.469,0.3185,28
39,12,paramecium,1,0.3194,1.1872,0.305,1,1,24
39,12,tetrahymena,2,0.3194,1,1,1,1,3
39,13,colpidium,1,0.3385,3.3486,0.3045,1.8813,0.3264,12
39,13,loxocephallus,2,0.3385,3.3486,0.3045,1.8813,0.3264,20
39,14,colpidium,1,,,,,,
39,14,paramecium,2,,,,,,
39,15,colpidium,1,0.3286,2.3119,0.2616,1.7537,0.2665,7
39,15,tetrahymena,2,0.3286,1,1,1,1,11
39,16,loxocephallus,1,0.2552,1.7671,0.2968,1.5292,0.2983,17
39,16,paramecium,2,0.2552,1.7671,0.2968,1,1,7
39,17,loxocephallus,1,0.3256,3.4849,0.3084,1,1,96
39,17,tetrahymena,2,0.3256,3.4849,0.3084,1,1,44
39,18,paramecium,1,0.3217,0.8483,0.3126,1,1,26
39,18,tetrahymena,2,0.3217,1,1,1,1,8
39,19,colpidium,1,0.2448,0.5839,0.2881,1,1,30
39,19,loxocephallus,2,0.2448,0.5839,0.2881,3.4371,0.3616,32
39,20,colpidium,1,,,,,,
39,20,paramecium,2,,,,,,
39,21,colpidium,1,0.2245,3.4615,0.2906,1,1,44
39,21,tetrahymena,2,0.2245,1,1,1,1,5
39,22,loxocephallus,1,0.2751,2.3567,0.3004,1,1,61
39,22,paramecium,2,0.2751,2.3567,0.3004,1,1,13
39,23,loxocephallus,1,0.2691,4.1487,0.3471,1,1,68
39,23,tetrahymena,2,0.2691,4.1487,0.3471,1,1,15
39,24,paramecium,1,0.3203,2.0061,0.2982,1,1,27
39,24,tetrahymena,2,0.3203,1,1,1,1,8
39,25,colpidium,1,0.2969,3.3227,0.3405,1.1333,0.3037,16
39,25,loxocephallus,2,0.2969,3.3227,0.3405,1.1333,0.3037,23
39,26,colpidium,1,,,,,,
39,26,paramecium,2,,,,,,
39,27,colpidium,1,0.2244,3.9284,0.2745,1,1,62
39,27,tetrahymena,2,0.2244,1,1,1,1,2
39,28,loxocephallus,1,0.2308,0.9703,0.2606,0.8645,0.3319,64
39,28,paramecium,2,0.2308,0.9703,0.2606,1,1,11
39,29,loxocephallus,1,0.2656,3.0181,0.3434,1,1,67
39,29,tetrahymena,2,0.2656,3.0181,0.3434,1.443,0.3014,10
39,30,paramecium,1,0.2962,1.0217,0.2812,1,1,25
39,30,tetrahymena,2,0.2962,1,1,1,1,5
39,31,colpidium,1,0.2877,3.9865,0.357,1,1,54
39,31,loxocephallus,2,0.2877,3.9865,0.357,1.0266,0.2932,20
39,32,colpidium,1,,,,,,
39,32,paramecium,2,,,,,,
39,33,colpidium,1,0.2767,3.9984,0.3249,1,1,59
39,33,tetrahymena,2,0.2767,1,1,1,1,6
39,34,loxocephallus,1,0.3015,1.2513,0.3064,1.3777,0.2819,21
39,34,paramecium,2,0.3015,1.2513,0.3064,1,1,30
39,35,loxocephallus,1,0.276,3.8733,0.3033,1,1,42
39,35,tetrahymena,2,0.276,3.8733,0.3033,1,1,24
39,36,paramecium,1,0.3083,1.8563,0.2864,1,1,16
39,36,tetrahymena,2,0.3083,1,1,1,1,6
39,37,colpidium,1,0.2834,3.4814,0.3083,1,1,28
39,37,loxocephallus,2,0.2834,3.4814,0.3083,1,1,89
39,38,colpidium,1,,,,,,
39,38,paramecium,2,,,,,,
39,39,colpidium,1,0.3148,3.4698,0.3189,1,1,77
39,39,tetrahymena,2,0.3148,1,1,1,1,5
39,40,loxocephallus,1,0.2936,1.9267,0.2868,3.2537,0.3634,30
39,40,paramecium,2,0.2936,1.9267,0.2868,1,1,24
39,41,loxocephallus,1,0.2293,2.7574,0.2973,1,1,30
39,41,tetrahymena,2,0.2293,2.7574,0.2973,1,1,44
39,42,paramecium,1,0.2202,1.1191,0.288,1,1,40
39,42,tetrahymena,2,0.2202,1,1,1,1,7
39,43,colpidium,1,0.3089,3.9001,0.3087,1,1,43
39,43,loxocephallus,2,0.3089,3.9001,0.3087,2.2197,0.2769,31
39,44,colpidium,1,,,,,,
39,44,paramecium,2,,,,,,
39,45,colpidium,1,0.2866,4.2757,0.3414,1,1,54
39,45,tetrahymena,2,0.2866,1,1,1,1,6
39,46,loxocephallus,1,0.2579,2.8181,0.3359,1,1,15
39,46,paramecium,2,0.2579,2.8181,0.3359,1,1,18
39,47,loxocephallus,1,0.3226,1.8271,0.3085,1,1,59
39,47,tetrahymena,2,0.3226,1,1,1,1,46
39,48,paramecium,1,0.2979,0.9252,0.349,1,1,26
39,48,tetrahymena,2,0.2979,1,1,1,1,9
39,49,colpidium,1,0.2807,0.9248,0.2926,1,1,29
39,49,loxocephallus,2,0.2807,0.9248,0.2926,3.0802,0.2994,65
39,50,colpidium,1,,,,,,
39,50,paramecium,2,,,,,,
39,51,colpidium,1,0.2694,3.5938,0.2926,1,1,65
39,51,tetrahymena,2,0.2694,1,1,1,1,5
39,52,loxocephallus,1,0.2916,0.7535,0.2634,1,1,15
39,52,paramecium,2,0.332,0.9219,0.2155,1,1,24
39,53,loxocephallus,1,0.2954,4.1107,0.2752,1,1,54
39,53,tetrahymena,2,0.2954,4.1107,0.2752,1,1,37
39,54,paramecium,1,0.2654,1.9304,0.2874,1,1,18
39,54,tetrahymena,2,0.2654,1,1,1,1,5
41,1,colpidium,1,0.2499,4.591,0.259,1,1,35
41,1,loxocephallus,2,0.2499,4.591,0.259,1,1,53
41,2,colpidium,1,,,,,,
41,2,paramecium,2,,,,,,
41,3,colpidium,1,0.257,2.7149,0.3004,1.0091,0.262,17
41,3,tetrahymena,2,0.257,1,1,1,1,16
41,4,loxocephallus,1,0.2473,1.5206,0.2601,2.1444,0.2594,29
41,4,paramecium,2,0.2473,1.5206,0.2601,1,1,6
41,5,loxocephallus,1,0.2443,3.9673,0.2864,1,1,44
41,5,tetrahymena,2,0.2443,3.9673,0.2864,1,1,34
41,6,paramecium,1,0.2652,1.2008,0.2513,1,1,14
41,6,tetrahymena,2,0.2652,1,1,1,1,11
41,7,colpidium,1,0.3144,4.4084,0.3581,1,1,76
41,7,loxocephallus,2,0.3144,4.4084,0.3581,1,1,56
41,8,colpidium,1,,,,,,
41,8,paramecium,2,,,,,,
41,9,colpidium,1,0.3214,3.4829,0.3341,0.9694,0.3258,24
41,9,tetrahymena,2,0.3214,1,1,1,1,5
41,10,loxocephallus,1,0.1981,0.6666,0.3138,2.7175,0.3207,86
41,10,paramecium,2,0.1981,0.6666,0.3138,1,1,20
41,11,loxocephallus,1,0.2716,1.5879,0.2472,3.1307,0.2936,22
41,11,tetrahymena,2,0.2716,1.5879,0.2472,1,1,41
41,12,paramecium,1,0.277,0.9777,0.2913,1,1,23
41,12,tetrahymena,2,0.277,1,1,1,1,12
41,13,colpidium,1,0.2721,4.645,0.3028,1,1,48
41,13,loxocephallus,2,0.2721,4.645,0.3028,1,1,68
41,14,colpidium,1,,,,,,
41,14,paramecium,2,,,,,,
41,15,colpidium,1,0.2873,4.0659,0.3434,1,1,78
41,15,tetrahymena,2,0.2873,1,1,1,1,15
41,16,loxocephallus,1,0.2596,0.8006,0.3508,1.6817,0.287,38
41,16,paramecium,2,0.2596,0.8066,0.3508,1,1,33
41,17,loxocephallus,1,0.3323,3.2506,0.3444,1,1,117
41,17,tetrahymena,2,0.3323,3.2506,0.3444,1,1,45
41,18,paramecium,1,0.2971,0.9272,0.3213,1,1,20
41,18,tetrahymena,2,0.2971,1,1,1,1,9
41,19,colpidium,1,0.2626,1,1,1,1,26
